country,countrycode,year,pop,urbanpop,urbanpopper,emission,emission1996,emissionpc,emissionpc1996,gdp,gdpmil,gdp1996,gdppc,gdppc1996,gdpgrowth,decoup,consume,eneuse,consumeep,consumeff,consumere,co2inten,epdtloss,manuperc,manuexp,polity,ETS,carbontax
Spain,SPN,2009,46362946.00 ,36260460.00 ,78.21 ,382.70 ,1.17 ,8.25 ,1.01 ,1430000000000.00 ,1431415.44 ,1.48 ,30843.60 ,1.27 ,-3.57,267.35 ,17631.35 ,2757.69 ,5652.60 ,79.71 ,12.22 ,2.25 ,8.38 ,13.17 ,73.22 ,10,1 ,0 
Spain,SPN,2010,46576897.00 ,36535850.00 ,78.44 ,369.57 ,1.13 ,7.93 ,0.97 ,1430000000000.00 ,1431616.75 ,1.48 ,30701.92 ,1.27 ,0.01,258.15 ,17594.44 ,2742.88 ,5706.56 ,76.00 ,14.40 ,2.12 ,9.18 ,13.28 ,72.54 ,10,1 ,0 
Spain,SPN,2011,46742697.00 ,36773882.00 ,78.67 ,371.53 ,1.14 ,7.95 ,0.97 ,1420000000000.00 ,1417318.26 ,1.47 ,30379.08 ,1.25 ,-1.00,262.13 ,17119.34 ,2689.68 ,5599.38 ,76.50 ,14.75 ,2.15 ,8.93 ,13.46 ,70.16 ,10,1 ,0 
Spain,SPN,2012,46773055.00 ,36904876.00 ,78.90 ,365.40 ,1.12 ,7.81 ,0.95 ,1380000000000.00 ,1375822.72 ,1.42 ,29504.17 ,1.22 ,-2.93,265.58 ,16506.51 ,2683.37 ,5573.40 ,75.01 ,15.77 ,2.11 ,8.73 ,13.21 ,67.79 ,10,1 ,0 
Spain,SPN,2013,46620045.00 ,36889975.00 ,79.13 ,336.52 ,1.03 ,7.22 ,0.88 ,1350000000000.00 ,1352355.24 ,1.40 ,28957.50 ,1.20 ,-1.71,248.84 ,16045.26 ,2512.11 ,5409.41 ,72.55 ,16.95 ,2.02 ,9.48 ,13.43 ,69.13 ,10,1 ,0 
Spain,SPN,2014,46480882.00 ,36884904.00 ,79.36 ,338.28 ,1.03 ,7.28 ,0.89 ,1370000000000.00 ,1371017.71 ,1.42 ,29474.48 ,1.22 ,1.38,246.73 ,16339.78 ,2464.64 ,5355.99 ,71.53 ,17.35 ,2.04 ,9.60 ,13.73 ,69.37 ,10,1 ,0 
Sweden,SWE,1996,8840998.00 ,7418835.00 ,83.91 ,78.77 ,1.00 ,8.91 ,1.00 ,338000000000.00 ,337708.61 ,1.00 ,38230.98 ,1.00 ,1.52,233.26 ,17734.66 ,5825.10 ,15434.23 ,36.72 ,31.36 ,1.09 ,7.36 ,22.02 ,80.33 ,10,0 ,1 
Sweden,SWE,1997,8846062.00 ,7425561.00 ,83.94 ,74.08 ,0.94 ,8.37 ,0.94 ,348000000000.00 ,347503.79 ,1.03 ,39339.54 ,1.03 ,2.90,213.18 ,18222.91 ,5672.01 ,15410.70 ,35.64 ,35.62 ,1.04 ,6.85 ,22.40 ,80.05 ,10,0 ,1 
Sweden,SWE,1998,8850974.00 ,7432163.00 ,83.97 ,74.55 ,0.95 ,8.42 ,0.95 ,362000000000.00 ,362192.06 ,1.07 ,40899.45 ,1.07 ,4.23,205.82 ,18814.05 ,5769.70 ,15522.13 ,35.05 ,35.66 ,1.04 ,6.77 ,22.77 ,82.16 ,10,0 ,1 
Sweden,SWE,1999,8857874.00 ,7440437.00 ,84.00 ,71.87 ,0.91 ,8.11 ,0.91 ,379000000000.00 ,378599.91 ,1.12 ,42786.79 ,1.12 ,4.53,189.82 ,19556.90 ,5661.49 ,15470.87 ,34.85 ,34.79 ,1.02 ,6.68 ,22.50 ,85.29 ,10,0 ,1 
Sweden,SWE,2000,8872109.00 ,7454878.00 ,84.03 ,70.65 ,0.90 ,7.96 ,0.89 ,397000000000.00 ,396527.70 ,1.17 ,44746.97 ,1.17 ,4.74,178.18 ,20550.28 ,5360.15 ,15681.62 ,34.83 ,40.01 ,1.04 ,7.45 ,22.98 ,81.94 ,10,0 ,1 
Sweden,SWE,2001,8895960.00 ,7478923.00 ,84.07 ,70.90 ,0.90 ,7.97 ,0.89 ,403000000000.00 ,402727.06 ,1.19 ,45301.46 ,1.18 ,1.56,176.04 ,20645.02 ,5680.28 ,16020.98 ,33.99 ,37.66 ,1.01 ,7.31 ,21.90 ,81.66 ,10,0 ,1 
Sweden,SWE,2002,8924958.00 ,7508835.00 ,84.13 ,71.58 ,0.91 ,8.02 ,0.90 ,411000000000.00 ,411077.91 ,1.22 ,46050.64 ,1.20 ,2.07,174.13 ,21114.43 ,5802.11 ,15709.43 ,37.45 ,36.15 ,1.11 ,8.10 ,21.32 ,81.92 ,10,0 ,1 
Sweden,SWE,2003,8958229.00 ,7542470.00 ,84.20 ,71.99 ,0.91 ,8.04 ,0.90 ,421000000000.00 ,420885.17 ,1.25 ,46995.90 ,1.23 ,2.39,171.05 ,21522.91 ,5650.44 ,15360.18 ,36.52 ,34.91 ,1.08 ,7.88 ,20.84 ,81.19 ,10,0 ,1 
Sweden,SWE,2004,8993531.00 ,7577769.00 ,84.26 ,71.18 ,0.90 ,7.91 ,0.89 ,439000000000.00 ,439069.63 ,1.30 ,48812.86 ,1.28 ,4.32,162.12 ,22036.39 ,5847.34 ,15420.97 ,34.83 ,35.82 ,1.04 ,7.21 ,20.67 ,80.72 ,10,0 ,1 
Sweden,SWE,2005,9029572.00 ,7613645.00 ,84.32 ,68.81 ,0.87 ,7.62 ,0.86 ,451000000000.00 ,451444.06 ,1.34 ,49947.00 ,1.31 ,2.82,152.42 ,22555.83 ,5711.13 ,15430.96 ,33.81 ,39.99 ,1.00 ,7.39 ,20.55 ,78.75 ,10,1 ,1 
Sweden,SWE,2006,9080505.00 ,7666670.00 ,84.43 ,68.80 ,0.87 ,7.58 ,0.85 ,473000000000.00 ,472608.34 ,1.40 ,52089.61 ,1.36 ,4.69,145.57 ,23028.51 ,5529.08 ,15262.59 ,33.41 ,41.13 ,0.99 ,7.58 ,20.59 ,77.57 ,10,1 ,1 
Sweden,SWE,2007,9148092.00 ,7738188.00 ,84.59 ,67.35 ,0.85 ,7.36 ,0.83 ,489000000000.00 ,488700.41 ,1.45 ,53453.77 ,1.40 ,3.40,137.80 ,23725.80 ,5472.14 ,15257.94 ,32.45 ,42.92 ,0.96 ,7.16 ,20.54 ,77.47 ,10,1 ,1 
Sweden,SWE,2008,9219637.00 ,7813274.00 ,84.75 ,65.35 ,0.83 ,7.09 ,0.80 ,486000000000.00 ,485978.11 ,1.44 ,52713.57 ,1.38 ,-0.56,134.47 ,23595.32 ,5379.96 ,14869.35 ,33.11 ,44.87 ,0.99 ,7.33 ,19.07 ,75.11 ,10,1 ,1 
Sweden,SWE,2009,9298515.00 ,7894625.00 ,84.90 ,60.76 ,0.77 ,6.53 ,0.73 ,461000000000.00 ,460781.81 ,1.36 ,49577.81 ,1.30 ,-5.18,131.85 ,23477.25 ,4883.20 ,14143.01 ,31.98 ,47.08 ,0.95 ,7.25 ,17.31 ,75.89 ,10,1 ,1 
Sweden,SWE,2010,9378126.00 ,7976659.00 ,85.06 ,66.69 ,0.85 ,7.11 ,0.80 ,488000000000.00 ,488377.69 ,1.45 ,52035.98 ,1.36 ,5.99,136.55 ,24183.54 ,5427.93 ,14934.33 ,34.42 ,45.98 ,1.02 ,7.13 ,18.59 ,74.91 ,10,1 ,1 
Sweden,SWE,2011,9449213.00 ,8051674.00 ,85.21 ,62.86 ,0.80 ,6.65 ,0.75 ,501000000000.00 ,501390.06 ,1.48 ,53020.29 ,1.39 ,2.66,125.36 ,24449.62 ,5274.64 ,14030.16 ,34.21 ,46.49 ,1.04 ,7.03 ,18.26 ,74.35 ,10,1 ,1 
Sweden,SWE,2012,9519374.00 ,8126023.00 ,85.36 ,59.36 ,0.75 ,6.24 ,0.70 ,500000000000.00 ,499954.48 ,1.48 ,52524.46 ,1.37 ,-0.29,118.72 ,24461.02 ,5269.49 ,14289.60 ,31.00 ,49.95 ,0.94 ,6.59 ,17.19 ,72.10 ,10,1 ,1 
Sweden,SWE,2013,9600379.00 ,8209668.00 ,85.51 ,57.81 ,0.73 ,6.02 ,0.68 ,506000000000.00 ,506159.94 ,1.50 ,52706.25 ,1.38 ,1.24,114.21 ,24705.47 ,5146.53 ,13870.39 ,30.02 ,48.83 ,0.91 ,6.54 ,16.80 ,72.97 ,10,1 ,1 
Sweden,SWE,2014,9696110.00 ,8306173.00 ,85.67 ,56.13 ,0.71 ,5.79 ,0.65 ,519000000000.00 ,519342.00 ,1.54 ,53526.62 ,1.40 ,2.60,108.09 ,24982.02 ,4966.44 ,13480.15 ,29.73 ,49.69 ,0.90 ,4.78 ,16.50 ,72.75 ,10,1 ,1 
Switzerland,SWZ,1996,7071850.00 ,5199719.00 ,73.53 ,57.08 ,1.00 ,8.07 ,1.00 ,437000000000.00 ,437273.75 ,1.00 ,61794.30 ,1.00 ,0.54,130.53 ,35696.92 ,3473.21 ,7393.54 ,56.15 ,17.12 ,1.62 ,7.59 ,19.66 ,93.71 ,10,0 ,0 
Switzerland,SWZ,1997,7088906.00 ,5208645.00 ,73.48 ,55.96 ,0.98 ,7.89 ,0.98 ,448000000000.00 ,447506.61 ,1.02 ,63197.34 ,1.02 ,2.34,125.05 ,36177.36 ,3525.89 ,7341.61 ,57.21 ,17.82 ,1.66 ,6.93 ,19.74 ,92.93 ,10,0 ,0 
Switzerland,SWZ,1998,7110001.00 ,5220447.00 ,73.42 ,57.75 ,1.01 ,8.12 ,1.01 ,461000000000.00 ,460886.58 ,1.05 ,64838.25 ,1.05 ,2.99,125.30 ,36846.48 ,3557.99 ,7481.43 ,56.89 ,17.50 ,1.65 ,6.94 ,19.33 ,93.05 ,10,0 ,0 
Switzerland,SWZ,1999,7143991.00 ,5241761.00 ,73.37 ,57.79 ,1.01 ,8.09 ,1.00 ,469000000000.00 ,468697.31 ,1.07 ,65649.58 ,1.06 ,1.69,123.30 ,37418.61 ,3547.37 ,7646.71 ,55.81 ,18.81 ,1.61 ,7.04 ,19.23 ,92.30 ,10,0 ,0 
Switzerland,SWZ,2000,7184250.00 ,5267636.00 ,73.32 ,57.25 ,1.00 ,7.97 ,0.99 ,487000000000.00 ,487149.10 ,1.11 ,67787.17 ,1.10 ,3.94,117.52 ,37876.66 ,3480.59 ,7845.63 ,54.36 ,18.63 ,1.56 ,6.18 ,18.71 ,88.96 ,10,0 ,0 
Switzerland,SWZ,2001,7229854.00 ,5301074.00 ,73.32 ,58.57 ,1.03 ,8.10 ,1.00 ,494000000000.00 ,493542.56 ,1.13 ,68327.80 ,1.11 ,1.31,118.67 ,38417.29 ,3673.29 ,7992.28 ,56.02 ,19.20 ,1.62 ,5.91 ,19.44 ,90.71 ,10,0 ,0 
Switzerland,SWZ,2002,7284753.00 ,5344095.00 ,73.36 ,56.62 ,0.99 ,7.77 ,0.96 ,494000000000.00 ,494345.12 ,1.13 ,67812.87 ,1.10 ,0.16,114.54 ,38297.52 ,3553.74 ,8031.43 ,54.45 ,18.69 ,1.57 ,6.35 ,19.83 ,89.38 ,10,0 ,0 
Switzerland,SWZ,2003,7339001.00 ,5386680.00 ,73.40 ,57.41 ,1.01 ,7.82 ,0.97 ,495000000000.00 ,494540.77 ,1.13 ,67447.87 ,1.09 ,0.04,116.08 ,38178.62 ,3542.07 ,8195.12 ,53.78 ,18.56 ,1.55 ,6.41 ,19.64 ,88.98 ,10,0 ,0 
Switzerland,SWZ,2004,7389625.00 ,5426645.00 ,73.44 ,57.83 ,1.01 ,7.83 ,0.97 ,508000000000.00 ,508270.32 ,1.16 ,68745.03 ,1.11 ,2.78,113.78 ,38567.80 ,3530.58 ,8205.83 ,53.96 ,18.64 ,1.55 ,6.65 ,19.71 ,89.07 ,10,0 ,0 
Switzerland,SWZ,2005,7437115.00 ,5464346.00 ,73.47 ,58.50 ,1.02 ,7.87 ,0.97 ,524000000000.00 ,524104.19 ,1.20 ,70457.43 ,1.14 ,3.12,111.61 ,38932.19 ,3488.22 ,8305.37 ,55.46 ,19.31 ,1.59 ,7.32 ,19.86 ,89.41 ,10,0 ,0 
Switzerland,SWZ,2006,7483934.00 ,5501590.00 ,73.51 ,58.30 ,1.02 ,7.79 ,0.97 ,545000000000.00 ,545008.79 ,1.25 ,72822.66 ,1.18 ,3.99,106.97 ,39235.40 ,3619.15 ,8360.58 ,53.84 ,18.66 ,1.55 ,6.75 ,20.28 ,88.14 ,10,0 ,0 
Switzerland,SWZ,2007,7551117.00 ,5553847.00 ,73.55 ,56.62 ,0.99 ,7.50 ,0.93 ,567000000000.00 ,567418.89 ,1.30 ,75088.23 ,1.22 ,4.11,99.78 ,39812.55 ,3410.82 ,8163.30 ,51.49 ,19.93 ,1.47 ,6.35 ,20.44 ,88.10 ,10,0 ,0 
Switzerland,SWZ,2008,7647675.00 ,5627771.00 ,73.59 ,58.47 ,1.02 ,7.64 ,0.95 ,580000000000.00 ,579645.07 ,1.33 ,75840.04 ,1.23 ,2.15,100.86 ,39884.27 ,3499.79 ,8305.92 ,52.51 ,20.24 ,1.51 ,6.38 ,20.74 ,87.08 ,10,0 ,1 
Switzerland,SWZ,2009,7743831.00 ,5701396.00 ,73.63 ,56.96 ,1.00 ,7.36 ,0.91 ,567000000000.00 ,566764.74 ,1.30 ,73219.57 ,1.18 ,-2.22,100.50 ,39904.43 ,3481.85 ,8021.22 ,53.23 ,20.75 ,1.54 ,6.28 ,19.35 ,87.79 ,10,0 ,1 
Switzerland,SWZ,2010,7824909.00 ,5764063.00 ,73.66 ,58.76 ,1.03 ,7.51 ,0.93 ,584000000000.00 ,583782.98 ,1.34 ,74633.46 ,1.21 ,3.00,100.66 ,40179.21 ,3347.62 ,8174.41 ,51.55 ,21.46 ,1.49 ,6.62 ,19.51 ,86.62 ,10,0 ,1 
Switzerland,SWZ,2011,7912398.00 ,5831516.00 ,73.70 ,54.98 ,0.96 ,6.95 ,0.86 ,594000000000.00 ,593665.31 ,1.36 ,75072.06 ,1.21 ,1.69,92.61 ,40030.86 ,3205.33 ,7928.19 ,50.38 ,21.56 ,1.46 ,7.13 ,19.85 ,86.76 ,10,0 ,1 
Switzerland,SWZ,2012,7996861.00 ,5896805.00 ,73.74 ,56.42 ,0.99 ,7.06 ,0.87 ,600000000000.00 ,599637.72 ,1.37 ,75029.44 ,1.21 ,1.01,94.09 ,40534.16 ,3202.83 ,7886.09 ,50.91 ,22.96 ,1.47 ,6.72 ,19.42 ,86.62 ,10,0 ,1 
Switzerland,SWZ,2013,8089346.00 ,5968886.00 ,73.79 ,57.39 ,1.01 ,7.09 ,0.88 ,611000000000.00 ,610743.25 ,1.40 ,75531.45 ,1.22 ,1.85,93.97 ,41121.27 ,3304.12 ,7807.06 ,52.10 ,22.99 ,1.51 ,6.81 ,19.29 ,88.36 ,10,0 ,1 
Switzerland,SWZ,2014,8188649.00 ,6046826.00 ,73.84 ,53.51 ,0.94 ,6.53 ,0.81 ,626000000000.00 ,625701.68 ,1.43 ,76447.29 ,1.24 ,2.45,85.52 ,41139.53 ,3059.94 ,7520.17 ,48.74 ,23.42 ,1.41 ,6.70 ,18.99 ,89.41 ,10,0 ,1 
Turkey,TUR,1996,59423208.00 ,37230423.00 ,62.65 ,265.23 ,1.00 ,4.46 ,1.00 ,459000000000.00 ,459411.22 ,1.00 ,7724.25 ,1.00 ,7.38,577.32 ,5033.07 ,1126.18 ,1328.35 ,83.24 ,21.24 ,2.81 ,16.71 ,21.82 ,74.27 ,8,0 ,0 
Turkey,TUR,1997,60372499.00 ,38142741.00 ,63.18 ,277.00 ,1.04 ,4.59 ,1.03 ,494000000000.00 ,494223.86 ,1.08 ,8182.53 ,1.06 ,7.58,560.47 ,5369.46 ,1166.23 ,1439.98 ,83.78 ,20.84 ,2.82 ,17.99 ,22.32 ,75.30 ,7,0 ,0 
Turkey,TUR,1998,61329590.00 ,39068789.00 ,63.70 ,279.15 ,1.05 ,4.55 ,1.02 ,506000000000.00 ,505631.60 ,1.10 ,8250.50 ,1.07 ,2.31,552.08 ,5319.23 ,1169.88 ,1520.10 ,83.64 ,21.63 ,2.80 ,18.73 ,24.23 ,77.39 ,7,0 ,0 
Turkey,TUR,1999,62287326.00 ,40002789.00 ,64.22 ,277.93 ,1.05 ,4.46 ,1.00 ,488000000000.00 ,488494.20 ,1.06 ,7834.66 ,1.01 ,-3.39,568.95 ,5241.86 ,1131.09 ,1556.34 ,84.56 ,20.56 ,2.79 ,18.50 ,22.00 ,79.12 ,7,0 ,0 
Turkey,TUR,2000,63240121.00 ,40942287.00 ,64.74 ,298.09 ,1.12 ,4.71 ,1.06 ,521000000000.00 ,520930.51 ,1.13 ,8238.44 ,1.07 ,6.64,572.22 ,5397.12 ,1201.09 ,1652.75 ,86.30 ,17.27 ,2.85 ,19.02 ,20.95 ,81.24 ,7,0 ,0 
Turkey,TUR,2001,64191474.00 ,41937574.00 ,65.33 ,279.28 ,1.05 ,4.35 ,0.97 ,490000000000.00 ,489871.02 ,1.07 ,7633.41 ,0.99 ,-5.96,570.11 ,4960.75 ,1094.20 ,1613.02 ,86.12 ,18.11 ,2.77 ,19.01 ,19.91 ,81.75 ,7,0 ,0 
Turkey,TUR,2002,65143054.00 ,42963798.00 ,65.95 ,287.24 ,1.08 ,4.41 ,0.99 ,521000000000.00 ,521371.09 ,1.13 ,7997.78 ,1.04 ,6.43,550.94 ,5082.23 ,1139.39 ,1667.42 ,86.09 ,17.46 ,2.77 ,18.49 ,19.16 ,83.93 ,7,0 ,0 
Turkey,TUR,2003,66085803.00 ,43992658.00 ,66.57 ,306.84 ,1.16 ,4.64 ,1.04 ,551000000000.00 ,550610.91 ,1.20 ,8337.65 ,1.08 ,5.61,557.28 ,5416.96 ,1178.44 ,1771.92 ,87.06 ,16.28 ,2.81 ,17.11 ,19.54 ,83.71 ,7,0 ,0 
Turkey,TUR,2004,67007855.00 ,45015877.00 ,67.18 ,318.15 ,1.20 ,4.75 ,1.06 ,604000000000.00 ,603713.60 ,1.31 ,9013.87 ,1.17 ,9.64,526.98 ,5853.10 ,1204.72 ,1891.93 ,86.71 ,16.77 ,2.79 ,15.42 ,19.39 ,84.55 ,7,0 ,0 
Turkey,TUR,2005,67903406.00 ,46026966.00 ,67.78 ,340.51 ,1.28 ,5.01 ,1.12 ,658000000000.00 ,658107.31 ,1.43 ,9690.24 ,1.25 ,9.01,517.41 ,6140.61 ,1240.17 ,2013.89 ,88.06 ,15.30 ,2.82 ,14.85 ,19.36 ,81.57 ,7,0 ,0 
Turkey,TUR,2006,68763405.00 ,47021792.00 ,68.38 ,364.75 ,1.38 ,5.30 ,1.19 ,705000000000.00 ,704896.79 ,1.53 ,10252.55 ,1.33 ,7.11,517.45 ,6286.28 ,1354.68 ,2178.86 ,89.00 ,14.25 ,2.81 ,14.07 ,19.52 ,81.40 ,7,0 ,0 
Turkey,TUR,2007,69597281.00 ,48004725.00 ,68.98 ,398.74 ,1.50 ,5.73 ,1.28 ,740000000000.00 ,740356.33 ,1.61 ,10632.60 ,1.38 ,5.03,538.58 ,6538.53 ,1436.84 ,2347.12 ,90.50 ,12.48 ,2.85 ,13.91 ,18.98 ,81.69 ,7,0 ,0 
Turkey,TUR,2008,70440032.00 ,48999495.00 ,69.56 ,396.88 ,1.50 ,5.63 ,1.26 ,747000000000.00 ,746614.20 ,1.63 ,10604.77 ,1.37 ,0.85,531.57 ,6478.51 ,1401.35 ,2421.98 ,90.57 ,12.42 ,2.88 ,13.85 ,18.30 ,80.97 ,7,0 ,0 
Turkey,TUR,2009,71339185.00 ,50038018.00 ,70.14 ,406.23 ,1.53 ,5.69 ,1.28 ,711000000000.00 ,711489.99 ,1.55 ,9966.47 ,1.29 ,-4.70,570.95 ,6158.70 ,1370.79 ,2314.11 ,89.90 ,13.33 ,2.84 ,14.88 ,16.99 ,80.21 ,7,0 ,0 
Turkey,TUR,2010,72326914.00 ,51145977.00 ,70.71 ,412.71 ,1.56 ,5.71 ,1.28 ,772000000000.00 ,771876.79 ,1.68 ,10673.76 ,1.38 ,8.49,534.69 ,6729.39 ,1474.67 ,2491.63 ,89.13 ,14.33 ,2.79 ,14.31 ,17.18 ,79.20 ,7,0 ,0 
Turkey,TUR,2011,73409455.00 ,52327728.00 ,71.28 ,443.18 ,1.67 ,6.04 ,1.35 ,858000000000.00 ,857659.28 ,1.87 ,11687.87 ,1.51 ,11.11,516.73 ,7442.37 ,1546.20 ,2696.31 ,90.01 ,12.78 ,2.83 ,14.11 ,18.73 ,78.31 ,9,0 ,0 
Turkey,TUR,2012,74569867.00 ,53566518.00 ,71.83 ,456.68 ,1.72 ,6.12 ,1.37 ,899000000000.00 ,898740.65 ,1.96 ,12055.81 ,1.56 ,4.79,508.14 ,7557.94 ,1585.40 ,2772.06 ,89.48 ,12.83 ,2.79 ,14.89 ,17.99 ,77.73 ,9,0 ,0 
Turkey,TUR,2013,75787333.00 ,54847293.00 ,72.37 ,450.91 ,1.70 ,5.95 ,1.33 ,975000000000.00 ,975055.50 ,2.12 ,12864.95 ,1.67 ,8.49,462.44 ,8022.46 ,1542.97 ,2760.65 ,88.23 ,13.85 ,2.78 ,15.46 ,18.54 ,78.08 ,9,0 ,0 
Turkey,TUR,2014,77030628.00 ,56148395.00 ,72.89 ,465.62 ,1.76 ,6.04 ,1.35 ,1030000000000.00 ,1025433.60 ,2.23 ,13371.30 ,1.73 ,5.17,454.07 ,8127.97 ,1577.83 ,2854.57 ,89.58 ,11.61 ,2.85 ,14.82 ,18.99 ,78.54 ,3,0 ,0 
United Kingdom,UNK,1996,58166950.00 ,45610451.00 ,78.41 ,788.94 ,1.00 ,13.56 ,1.00 ,1820000000000.00 ,1824891.57 ,1.00 ,31289.25 ,1.00 ,2.54,432.32 ,19203.38 ,3879.82 ,5815.83 ,87.57 ,0.94 ,2.44 ,8.40 ,16.98 ,82.07 ,10,0 ,0 
United Kingdom,UNK,1997,58316954.00 ,45762480.00 ,78.47 ,765.35 ,0.97 ,13.12 ,0.97 ,1900000000000.00 ,1898585.22 ,1.04 ,32580.58 ,1.04 ,4.04,403.12 ,20072.85 ,3760.71 ,5831.96 ,86.72 ,1.03 ,2.40 ,7.77 ,16.90 ,82.01 ,10,0 ,0 
United Kingdom,UNK,1998,58487141.00 ,45931122.00 ,78.53 ,765.28 ,0.97 ,13.08 ,0.96 ,1960000000000.00 ,1958159.19 ,1.07 ,33511.64 ,1.07 ,3.14,390.81 ,20795.33 ,3787.11 ,5908.87 ,86.77 ,1.03 ,2.40 ,8.26 ,16.13 ,83.74 ,10,0 ,0 
United Kingdom,UNK,1999,58682466.00 ,46119137.00 ,78.59 ,736.33 ,0.93 ,12.55 ,0.93 ,2020000000000.00 ,2021147.78 ,1.11 ,34422.55 ,1.10 ,3.22,364.31 ,21711.81 ,3784.07 ,6007.48 ,87.24 ,0.95 ,2.39 ,8.18 ,15.15 ,83.49 ,10,0 ,0 
United Kingdom,UNK,2000,58892514.00 ,46319551.00 ,78.65 ,739.77 ,0.94 ,12.56 ,0.93 ,2100000000000.00 ,2095205.24 ,1.15 ,35658.18 ,1.14 ,3.66,353.08 ,22634.77 ,3785.75 ,6114.53 ,88.41 ,0.96 ,2.43 ,8.32 ,14.56 ,75.67 ,10,0 ,0 
United Kingdom,UNK,2001,59119673.00 ,46557334.00 ,78.75 ,742.61 ,0.94 ,12.56 ,0.93 ,2150000000000.00 ,2148510.00 ,1.18 ,36366.91 ,1.16 ,2.54,345.64 ,23376.56 ,3784.93 ,6141.98 ,87.83 ,0.85 ,2.44 ,8.39 ,13.54 ,76.11 ,10,0 ,0 
United Kingdom,UNK,2002,59370479.00 ,46930583.00 ,79.05 ,722.10 ,0.92 ,12.16 ,0.90 ,2200000000000.00 ,2201317.74 ,1.21 ,37055.45 ,1.18 ,2.46,328.03 ,24173.18 ,3685.87 ,6142.75 ,87.72 ,0.97 ,2.42 ,8.05 ,12.73 ,78.20 ,10,0 ,0 
United Kingdom,UNK,2003,59647577.00 ,47323791.00 ,79.34 ,730.09 ,0.93 ,12.24 ,0.90 ,2270000000000.00 ,2274531.57 ,1.25 ,38056.87 ,1.22 ,3.33,320.98 ,24899.19 ,3731.61 ,6174.55 ,87.98 ,0.93 ,2.43 ,8.11 ,11.94 ,77.42 ,10,0 ,0 
United Kingdom,UNK,2004,59987905.00 ,47767769.00 ,79.63 ,729.83 ,0.93 ,12.17 ,0.90 ,2330000000000.00 ,2328311.86 ,1.28 ,38841.16 ,1.24 ,2.36,313.46 ,25570.57 ,3694.48 ,6138.75 ,88.56 ,1.14 ,2.43 ,8.48 ,11.35 ,76.28 ,10,0 ,0 
United Kingdom,UNK,2005,60401206.00 ,48269624.00 ,79.92 ,724.50 ,0.92 ,11.99 ,0.88 ,2400000000000.00 ,2400398.46 ,1.32 ,39734.31 ,1.27 ,3.10,301.82 ,26163.52 ,3686.36 ,6270.98 ,88.08 ,1.35 ,2.44 ,7.06 ,11.07 ,75.47 ,10,1 ,0 
United Kingdom,UNK,2006,60846820.00 ,48798541.00 ,80.20 ,719.95 ,0.91 ,11.83 ,0.87 ,2460000000000.00 ,2459352.24 ,1.35 ,40429.39 ,1.29 ,2.46,292.74 ,26402.05 ,3598.81 ,6200.55 ,88.55 ,1.55 ,2.47 ,6.99 ,10.58 ,77.02 ,10,1 ,0 
United Kingdom,UNK,2007,61322463.00 ,49351705.00 ,80.48 ,708.13 ,0.90 ,11.55 ,0.85 ,2520000000000.00 ,2517312.00 ,1.38 ,41094.24 ,1.31 ,2.36,281.30 ,26878.53 ,3441.64 ,6102.40 ,89.58 ,1.84 ,2.50 ,7.08 ,10.06 ,72.94 ,10,1 ,0 
United Kingdom,UNK,2008,61806995.00 ,49913475.00 ,80.76 ,687.86 ,0.87 ,11.13 ,0.82 ,2510000000000.00 ,2505416.68 ,1.37 ,40610.29 ,1.30 ,-0.47,274.55 ,26533.79 ,3361.98 ,6015.73 ,90.11 ,2.78 ,2.51 ,7.30 ,10.05 ,68.16 ,10,1 ,0 
United Kingdom,UNK,2009,62276270.00 ,50463084.00 ,81.03 ,629.01 ,0.80 ,10.10 ,0.74 ,2400000000000.00 ,2400495.86 ,1.32 ,38537.95 ,1.23 ,-4.19,262.03 ,25536.82 ,3145.59 ,5643.13 ,87.31 ,3.38 ,2.41 ,7.55 ,9.58 ,66.52 ,10,1 ,0 
United Kingdom,UNK,2010,62766365.00 ,51030310.00 ,81.30 ,643.93 ,0.82 ,10.26 ,0.76 ,2440000000000.00 ,2441173.39 ,1.34 ,38874.32 ,1.24 ,1.69,263.78 ,25501.28 ,3230.62 ,5700.86 ,88.08 ,3.64 ,2.43 ,7.03 ,9.92 ,68.44 ,10,1 ,0 
United Kingdom,UNK,2011,63258918.00 ,51600299.00 ,81.57 ,597.27 ,0.76 ,9.44 ,0.70 ,2480000000000.00 ,2476634.46 ,1.36 ,39203.96 ,1.25 ,1.45,241.16 ,25121.40 ,2972.15 ,5471.92 ,85.50 ,4.40 ,2.38 ,7.54 ,9.99 ,63.37 ,10,1 ,0 
United Kingdom,UNK,2012,63700300.00 ,52128504.00 ,81.83 ,613.23 ,0.78 ,9.63 ,0.71 ,2510000000000.00 ,2513321.59 ,1.38 ,39403.27 ,1.26 ,1.48,243.99 ,25347.30 ,3042.86 ,5449.25 ,85.07 ,4.75 ,2.42 ,7.86 ,9.86 ,66.37 ,10,1 ,0 
United Kingdom,UNK,2013,64128226.00 ,52644143.00 ,82.09 ,597.93 ,0.76 ,9.32 ,0.69 ,2560000000000.00 ,2564904.71 ,1.41 ,39920.02 ,1.28 ,2.05,233.12 ,25614.25 ,2987.70 ,5409.63 ,83.89 ,6.02 ,2.39 ,7.49 ,10.14 ,68.64 ,10,1 ,1 
